Feature ID	Kingdom	Phylum	Class	Order	Family	Genus	Specie
f763cb4ee87640844cf9f60384ca920f	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
6a7c064144868cd353e0d4c0ea691e75	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__Aspergillus_xerophilus
97f1a7cadf5bc2af91b279c49338f9bd	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Halosphaeriaceae	g__Cirrenalia	s__Cirrenalia_iberica
2f5f2365e29667d392737f5d8f6e45bc	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Sclerodermataceae	g__Scleroderma	s__unidentified
f76fb77ea5e0669303af1b9333e3659a	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenaceae	g__Myriodontium	s__Myriodontium_keratinophilum
25eca1d2c1401b52a90ade8babe28166	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
7bb52c5d92772776f1739729af50678c	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
b634936a4bc048190100b5b6adc19dc2	k__Fungi	p__Chytridiomycota	c__NA	o__NA	f__NA	g__NA	s__NA
e3319462a9394a013f1a354a332e2eb2	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__unidentified	s__unidentified
526f11f85efd04b826b2418bf3b53397	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	s__unidentified
fc64c807875f29d3c491fc9c8a81a5c1	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__Metarhizium	s__Metarhizium_carneum
becc927d02b8dfeedd2f300dd03c2ca2	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__NA
4be03336fb5bb519db9a1187ae80cf34	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
8c066addf8a56d70b01bc2d6ce09b30b	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	g__Acrostalagmus	s__Acrostalagmus_luteoalbus
223df5e57b68ef1276de436dde9d2384	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
d3985aaf1d002b2ead4da2e5452f9df5	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_indohii
e841f712c5884a210212ddcdc3e28707	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_gamsii
5b60ce0f2ae590caaee18363e8ff8a81	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__Preussia	s__unidentified
7b354b0415d062b667fead288d6d906a	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__NA
cade9e9f39b4d16b61369cbaa2a45a6f	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
5fb5cc4821c7f251f0898b52fb6cd0c5	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
b839328ff33a18cd4a85d963a2e49283	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__NA	g__NA	s__NA
7db82f064ffd79b33fcfd5d19f53d2c7	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Geastrales	f__Geastraceae	g__Geastrum	s__Geastrum_triplex
c82e8be8179e4e0f55f92eae0d23be3b	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Cercophora	s__unidentified
fca94fdf7ab0f4c5a59e4da368cee5f8	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Sporocadaceae	g__NA	s__NA
91e94024536b0ce327f6a2d1e26bd65e	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
0f85dc3c3a8918f10ff5ddb263234400	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
b27d387eb1503b444ae9e331c7d53f9b	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__NA	g__NA	s__NA
d9ccf9a09e360330caf9df708d2d083a	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Piskurozymaceae	g__Solicoccozyma	s__Solicoccozyma_terrea
47364a391625e5c1120f1972ae4c88ee	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
5602153f1e8558f0bef2d91767f4b2c5	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
c376e2618af904f75e03f8297afafe5a	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Dactylonectria	s__Dactylonectria_macrodidyma
913ca2cab44c74932eddd04b429ce69d	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
8484b4b9bdf69032e3bfec34b96ed30b	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Ascobolaceae	g__Ascobolus	s__unidentified
639fedb6c69fb4d74f3ad8e5e73587b3	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Ganodermataceae	g__unidentified	s__unidentified
c73c257514937e1d303e9c2d4b39bc34	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
9fd2459f2650275a1830db23462d965b	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Geastrales	f__Geastraceae	g__Geastrum	s__Geastrum_triplex
d33c2f792496480080041c72fa486dbe	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__unidentified	s__unidentified
cab2862afb443350d01166535188e6dc	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Pyrenochaeta	s__unidentified
075d0d3cb732a716642d0af0dd30dd1d	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
af2f56c75d66c9f7b5fdc50d173c5bde	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
a5c72f4c681b6d8f35b371387cbe0476	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Tubeufiales	f__Tubeufiaceae	g__unidentified	s__unidentified
3806d4f70548086509a2ae6b8555bb8d	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
494a0c186cd336792328cc87a187a4d5	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Sclerodermataceae	g__Scleroderma	s__Scleroderma_bovista
a8694436a4b18995260c101da0f61d39	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
6e39cdba52371169b5157ba6088ac350	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__NA	s__NA
cbd290e10c3606315eae5b2addd9e7b4	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__Acremonium_exuviarum
a12189dcf104db7a9139f21eca3d4dbf	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__Acremonium_exuviarum
ac63c04bfa57ec04db6ccd4f20d558d0	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Gymnoascaceae	g__Leucothecium	s__Leucothecium_emdenii
89076feee4d3f0c5a53aa1be91bb46df	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
ca7da1be53ae4f2821206c4ff6805eff	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
24510dcf491f08bc0fb6959e83bc846e	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_gamsii
2d84f9186982c3bb712f40b46518a4f7	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
518295d434fbd36bb7b0315399a633ca	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	s__unidentified
ea1d062af60d0611c4cee7eb3cb58010	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Trimorphomycetaceae	g__Saitozyma	s__Saitozyma_podzolica
b6a315837c63fc46abacd8c5dd2822a7	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
e09dbec2c2a329eeaf3edb789c9909db	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
361b05d01d400e421ce97bda97c1694d	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__NA	f__NA	g__NA	s__NA
c9ee38a1d02b09c15ae8b87eac1da7da	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Sebacinaceae	g__Sebacina	s__unidentified
b62a41880a092f0978f2fd99ec2e7d31	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__Pseudaleuria	s__unidentified
12a0fb3ed1063bb00fe757590a713ee1	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	s__NA
add1e7f753aaa12dea85466b82d8c18a	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pezizaceae	g__Ruhlandiella	s__unidentified
d63829d4a787be56785ca9587c032c19	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
bed2b18c950c7e90a8b296ea13485e8d	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__Preussia	s__Preussia_longisporopsis
036f548758014dbcf9a76dedd6ce8b4c	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
7450e9e4b2aae4c68645610a09d2f3bd	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Cladosporiaceae	g__unidentified	s__unidentified
7e0928471943f1dca7668a610a5e743b	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	g__Acrostalagmus	s__Acrostalagmus_luteoalbus
cd2f8affeb0f6f594b877789f92dadf2	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Ganodermataceae	g__unidentified	s__unidentified
5b3da4fed3c39800ce3eefe0d19ea7d8	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Saccharomyces	s__Saccharomyces_cerevisiae
760650ea786d93b1c9688d33ede4dfae	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
e82d1012b953439d276894a6e27f0623	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
1f3a00866354401ce707f9daf27546ee	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
d286024ab5a8ced98d0ba2c468ca2f0b	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Gymnoascaceae	g__Leucothecium	s__Leucothecium_emdenii
3269880c990c4bce261ba975383bf9b2	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__unidentified	g__unidentified	s__unidentified
b81558c018f8f1a71a878621a7de1d28	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Sclerodermataceae	g__Scleroderma	s__Scleroderma_bovista
ffdb044050d0a6fe98291c3c1cf9a761	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__NA	s__NA
45b4e991db0b6f8bcbafa10f079870e1	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
1906c33173e75769580a8a6d4fceeef8	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
ee7e8069d400063f2997670a8082904b	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__unidentified	s__unidentified
b2bc2a521ce3c173ee0a0f0acf34d68f	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Agaricaceae	g__Tulostoma	s__NA
1d9d2180ba45aa165c95d9918ea225c0	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
9e1b2befed3bb053a98236211067d30e	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Mycena	s__Mycena_citrinomarginata
c7c6739e7e5584afbeceaf162234c7a6	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__NA	s__NA
55880909b12a415e3748ad612ba14d25	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__unidentified	g__unidentified	s__unidentified
db2cd618dc99311009bc0ff488fd2505	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
09c9da83ba91364c5c49891b445104d8	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__NA	g__NA	s__NA
bad17a48f817cd6cb58d97af22ed2208	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__Preussia	s__Preussia_terricola
1666effe1fd80ef320b308c332f32b69	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Veronaea	s__NA
31cc1793cca14794189b9555928f8cb6	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__unidentified	g__unidentified	s__unidentified
c1b2df03a73f68db1eb29260774045d9	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__unidentified	g__unidentified	s__unidentified
83af5cc9c68a456e656fc6a136b287a4	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
9eeb691475f495fc48f773f4727db45b	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	g__Oidiodendron	s__Oidiodendron_chlamydosporicum
172c4aaeb02547c41aeac5d07346b0d2	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__unidentified	g__unidentified	s__unidentified
8277cc90fed7255971ff57cd26181cbd	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__Metarhizium	s__Metarhizium_anisopliae
72b7b3fa8c2d78361f55c49a79925e75	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Ganodermataceae	g__unidentified	s__unidentified
325ee244aa2a3ca719ce3f8abe9fed7b	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
456a0a1d89bd31ac62b8b4f98eb67ff5	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
f35b7d018f449602b625c6262cc8679b	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__NA	g__NA	s__NA
d177b118fd8b3022006619131f53b092	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
387679e42a66cee6386375dfec70ccf6	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	s__Trichoderma_moravicum
c40fa6e899f43c00f1eb85b95f24241c	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__NA
44b40148e6c874d4b5fdc3724b41b8c9	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__NA
e3e887df9f5e358a029ce3278356091d	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	g__unidentified	s__unidentified
60ae493ecf589e0e0eaca6a20c1aa901	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Rhizopogonaceae	g__Rhizopogon	s__Rhizopogon_roseolus
97e9f7a39658a44c15e84dc7ee590604	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
0f7dcb1566e0ed1dba71a839cad75988	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
2d3168678f2c3e6d33dfe37f3e5bc31a	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	g__NA	s__NA
8e9ef2248deac7d0442436e0a557619f	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	f__unidentified	g__unidentified	s__unidentified
14228dbf3bf11dae36be0e8e10663531	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Sebacinaceae	g__Sebacina	s__unidentified
8c027fdacf52d199cb44d123c7709fc5	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
f1e290a12b1b5f33d04b24060a519eaa	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
215f4b9414bd8f709b4a5fecea154a60	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
1e13662c03461ba169370f45b6b4177e	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
d79dd1a747d23be7ccddf37bbadd2166	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	g__Scedosporium	s__Scedosporium_prolificans
2841ddff6db463ba43ad75467a87e468	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
2d8ed5706a907b02a3f29a28b3dee75d	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
e2c54e1bce8149a437408a2c5ec30d06	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__NA	g__NA	s__NA
52d9bca1c6a637f923011a467e94bad1	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Mucoraceae	g__Mucor	s__Mucor_racemosus
d6c9c6db8c9c06dc273b8b5a51ac2357	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Cercophora	s__unidentified
d7acaf00ec94fe70eedb10f2ac251b34	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Exophiala	s__Exophiala_equina
71ea5e9f08368b8e518371ea4be07bf5	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__NA	g__NA	s__NA
a69d80f6fc38296fd2c9007980dc5428	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
768cd2db78f76e964f9883d311e9b0c0	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__Preussia	s__Preussia_terricola
fca981183ff33bdc53d92b3a2353721c	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
ade0ccb94e3f68f0baed40fd11fad2c7	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
9807370e970bb2c64fa77194fac58a03	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Schwanniomyces	s__Schwanniomyces_occidentalis
22a1fa430a98e14d681c721d2ebf4537	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
0cc316587f2b256f400e0799fc6c4f34	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Mucoraceae	g__Mucor	s__Mucor_circinelloides
78ee68455cdf89c14c600f0906eee43c	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Geastrales	f__Geastraceae	g__Geastrum	s__Geastrum_triplex
85f75f7c71d09fa6c7d53e5d7fa842fc	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
e33264cbe670e2eaaa20a9e63b49fa91	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Tubeufiales	f__Tubeufiaceae	g__Helicoma	s__Helicoma_fumosum
6e2ff61a30b6795d56e50c4c6c6b13bf	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	g__Scedosporium	s__Scedosporium_aurantiacum
b0183d7cfea1de5522e55dafd2a113a3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Cylindrocarpon	s__unidentified
12bc610f13d5bec5e5473f98b04ffaf4	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
172b4eec6daf3275895acc5e133ad7b8	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Lasiosphaeriaceae	g__Apodus	s__Apodus_deciduus
61533d48076e064f33be5496a6addcf9	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__Aspergillus_ruber
7ae5c09460d826c306a82b737554af5c	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__NA	f__NA	g__NA	s__NA
de1ab6d11721abbe8e55b5786a75e750	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Gymnoascaceae	g__Leucothecium	s__Leucothecium_emdenii
55d2f8abfd9d2e6e4c21aa0b18a948cf	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Chrysozymaceae	g__NA	s__NA
f179649f9bce58651ffa011473214f82	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	g__Trichocladium	s__Trichocladium_opacum
48dc7ae0583e7223bc28810ba449fb66	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__unidentified	s__unidentified
df1a817d2b816c82db2e76bffe20efc8	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__unidentified	f__unidentified	g__unidentified	s__unidentified
9129f52903546ceeebd74231ac89d8ae	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinellus	s__Coprinellus_verrucispermus
be6bc8afe96893ee011a9e8aeb1e2b22	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__NA	f__NA	g__NA	s__NA
407472c68118d3a8a2053270a79294e0	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
fee733385db809e2cd01a4bc83943baf	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
f2c00689c99b014164c4a6a500c18e8c	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
c87935babd78c4269559203d4837fb34	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinellus	s__Coprinellus_verrucispermus
30c4f58e799ea26dead9cdd75f0cca00	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
e961993deae467f87b5f9e382b1f502f	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
797c5cb67fd2d1be8df9847fa20d7e26	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__NA	g__NA	s__NA
9b397a337dc560098aa433356af2fec1	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenaceae	g__Myriodontium	s__Myriodontium_keratinophilum
a2433b842570c4188f10ed33a4b97d7b	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Sclerodermataceae	g__Scleroderma	s__Scleroderma_bovista
1c89aae0d258c040438017a31acabbe6	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
4d31c6386d278c1b720bb24bf22cd3dd	k__Fungi	p__Rozellomycota	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
c7bd9b6df6068c8223cf973d32f1950d	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	s__Trichoderma_moravicum
1a1b7f011a33fd743c719db27474316b	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Thelonectria	s__Thelonectria_veuillotiana
0c82a3a043d6e10d7b005b2cc11d13d2	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
d3b1df1bb801eb40325ef1dd3ccbf4ac	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium	s__Fusarium_solani
358a1023418f6229e24ac02f5ed00e6c	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__unidentified	g__unidentified	s__unidentified
be35989d00c4088e965cf85165a436af	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Halosphaeriaceae	g__Cirrenalia	s__Cirrenalia_iberica
6b4fded8672b7c97bfcebed45a5c5589	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	s__NA
231854cf2db9b5618edd20b766d58307	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporales_fam_Incertae_sedis	g__Monodictys	s__Monodictys_castaneae
bdfdfe0949b8ed84f12ae5f894259588	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
d89b3c7876e290ee03225eb35ff0ad80	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Trichosporonales	f__Trichosporonaceae	g__Apiotrichum	s__Apiotrichum_gracile
ef289fbb3d487ae607e31d0419592227	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Pyrenochaeta	s__unidentified
a2798ff32ab906e480a3a5ea272b4b41	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Geastrales	f__Geastraceae	g__Geastrum	s__Geastrum_triplex
be874c1c25ffb291a62cafe4aa6a2797	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	s__NA
81c7a25b34e0527d577cfd59bd1dad82	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Talaromyces	s__Talaromyces_purpureus
a5425f23913c41038abc08d0fd4364e5	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__Acremonium_exuviarum
51290cedd59c7cb1363476aaa8a811c8	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenaceae	g__Auxarthron	s__Auxarthron_umbrinum
1feb77ab0926c96b7c0ed5786ac46c01	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
9bdce71cd7c48eae44c1410afc458312	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__NA	g__NA	s__NA
d5f39a3c7fbf3cf6dbfaa18eafaef204	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Sclerodermataceae	g__Scleroderma	s__unidentified
3936524d570bf6c137377e668483257c	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Stachybotryaceae	g__Stachybotrys	s__Stachybotrys_chartarum
12f0b6f8afa54d8122698697aefd0ed1	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
1b4b494fc06eca074c3a3490b9c0f23a	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pezizaceae	g__Ruhlandiella	s__unidentified
